date,state,city,avg_temperature,rainfall,humidity,wind_speed,cloud_cover,aqi,year,month,week,season,stress_level
2025-07-28,Delhi,Delhi,34.7,0.0,73.2,17.8,72.0,69,2025,7,31,monsoon,Mild Stress
2025-07-28,Karnataka,Bengaluru,28.8,0.0,55.9,22.4,73.9,303,2025,7,31,monsoon,Mild Stress
2025-07-28,Tamil Nadu,Chennai,26.7,0.0,33.8,13.9,97.7,303,2025,7,31,monsoon,Mild Stress
2025-07-28,West Bengal,Kolkata,38.1,0.0,91.8,16.6,52.4,131,2025,7,31,monsoon,Severe Stress
2025-07-28,Telangana,Hyderabad,32.3,15.75,76.9,4.9,97.1,234,2025,7,31,monsoon,Healthy
2025-07-28,Gujarat,Ahmedabad,38.9,0.0,93.1,20.1,39.5,333,2025,7,31,monsoon,Severe Stress
2025-07-28,Rajasthan,Jaipur,32.3,0.0,65.3,19.6,83.8,142,2025,7,31,monsoon,Mild Stress
2025-07-28,Uttar Pradesh,Lucknow,30.7,0.0,71.4,14.6,49.4,86,2025,7,31,monsoon,Mild Stress
2025-07-28,Madhya Pradesh,Bhopal,33.6,0.0,85.8,6.0,79.4,194,2025,7,31,monsoon,Severe Stress
2025-07-29,Maharashtra,Mumbai,26.5,0.0,60.3,11.1,45.2,120,2025,7,31,monsoon,Healthy
2025-07-29,Delhi,Delhi,29.8,0.0,31.5,23.2,54.1,338,2025,7,31,monsoon,Mild Stress
2025-07-29,Karnataka,Bengaluru,21.4,0.0,83.2,5.5,75.2,204,2025,7,31,monsoon,Mild Stress
2025-07-29,Tamil Nadu,Chennai,34.6,0.0,36.3,23.6,69.1,108,2025,7,31,monsoon,Mild Stress
2025-07-29,West Bengal,Kolkata,25.4,0.0,71.5,10.4,29.2,196,2025,7,31,monsoon,Healthy
2025-07-29,Telangana,Hyderabad,27.4,0.0,92.9,20.7,69.5,173,2025,7,31,monsoon,Severe Stress
2025-07-29,Gujarat,Ahmedabad,33.1,0.0,40.8,8.7,30.9,85,2025,7,31,monsoon,Mild Stress
2025-07-29,Rajasthan,Jaipur,39.1,1.3,60.7,7.7,22.0,150,2025,7,31,monsoon,Healthy
2025-07-29,Uttar Pradesh,Lucknow,38.5,0.0,31.9,16.8,37.4,84,2025,7,31,monsoon,Mild Stress
2025-07-29,Madhya Pradesh,Bhopal,25.2,1.0,62.1,11.3,27.3,263,2025,7,31,monsoon,Healthy
2025-07-30,Maharashtra,Mumbai,21.0,8.1,53.4,10.9,65.8,142,2025,7,31,monsoon,Healthy
2025-07-30,Delhi,Delhi,35.2,0.0,50.4,10.9,92.4,269,2025,7,31,monsoon,Severe Stress
2025-07-30,Karnataka,Bengaluru,27.6,2.7,76.7,20.7,6.8,207,2025,7,31,monsoon,Mild Stress
2025-07-30,Tamil Nadu,Chennai,33.6,0.0,76.2,10.7,88.0,65,2025,7,31,monsoon,Mild Stress
2025-07-30,West Bengal,Kolkata,26.6,1.4,62.7,2.3,58.9,258,2025,7,31,monsoon,Healthy
2025-07-30,Telangana,Hyderabad,27.7,15.75,68.3,2.6,28.4,42,2025,7,31,monsoon,Healthy
2025-07-30,Gujarat,Ahmedabad,38.4,1.1,52.6,15.2,78.8,243,2025,7,31,monsoon,Mild Stress
2025-07-30,Rajasthan,Jaipur,22.4,15.75,67.0,16.4,85.1,157,2025,7,31,monsoon,Healthy
2025-07-30,Uttar Pradesh,Lucknow,26.3,2.3,68.0,15.3,33.0,321,2025,7,31,monsoon,Healthy
2025-07-30,Madhya Pradesh,Bhopal,35.2,0.0,72.8,3.8,64.1,157,2025,7,31,monsoon,Mild Stress
2025-07-31,Maharashtra,Mumbai,32.7,0.0,80.0,6.2,79.2,168,2025,7,31,monsoon,Mild Stress
2025-07-31,Delhi,Delhi,29.1,0.0,68.6,17.2,84.6,325,2025,7,31,monsoon,Mild Stress
2025-07-31,Karnataka,Bengaluru,30.0,2.4,35.5,13.1,20.0,291,2025,7,31,monsoon,Healthy
2025-07-31,Tamil Nadu,Chennai,21.2,0.0,45.8,11.8,74.1,316,2025,7,31,monsoon,Mild Stress
2025-07-31,West Bengal,Kolkata,24.5,5.5,50.8,14.8,39.0,164,2025,7,31,monsoon,Healthy
2025-07-31,Telangana,Hyderabad,37.3,15.75,54.8,2.6,85.3,193,2025,7,31,monsoon,Healthy
2025-07-31,Gujarat,Ahmedabad,23.8,0.0,34.2,20.9,82.1,252,2025,7,31,monsoon,Mild Stress
2025-07-31,Rajasthan,Jaipur,29.3,1.2,41.5,18.6,89.6,281,2025,7,31,monsoon,Healthy
2025-07-31,Uttar Pradesh,Lucknow,39.6,15.75,77.5,2.2,7.0,202,2025,7,31,monsoon,Mild Stress
2025-07-31,Madhya Pradesh,Bhopal,27.6,0.0,79.8,11.6,67.2,251,2025,7,31,monsoon,Mild Stress
2025-08-01,Maharashtra,Mumbai,25.4,0.0,92.1,13.3,49.7,239,2025,8,31,monsoon,Severe Stress
2025-08-01,Delhi,Delhi,37.5,0.0,86.9,13.8,92.7,179,2025,8,31,monsoon,Severe Stress
2025-08-01,Karnataka,Bengaluru,26.8,0.0,67.6,24.8,22.8,198,2025,8,31,monsoon,Mild Stress
2025-08-01,Tamil Nadu,Chennai,38.1,0.0,84.4,12.9,25.4,170,2025,8,31,monsoon,Mild Stress
2025-08-01,West Bengal,Kolkata,25.3,15.75,78.6,23.1,44.2,137,2025,8,31,monsoon,Healthy
2025-08-01,Telangana,Hyderabad,19.6,0.0,66.0,18.0,54.0,153,2025,8,31,monsoon,Healthy
2025-08-01,Gujarat,Ahmedabad,18.6,0.0,39.7,11.5,13.5,171,2025,8,31,monsoon,Mild Stress
2025-08-01,Rajasthan,Jaipur,32.0,1.0,61.7,3.3,39.4,109,2025,8,31,monsoon,Healthy
2025-08-01,Uttar Pradesh,Lucknow,24.6,15.75,35.3,13.1,95.0,114,2025,8,31,monsoon,Healthy
2025-08-01,Madhya Pradesh,Bhopal,22.8,0.6,72.1,8.3,23.8,236,2025,8,31,monsoon,Healthy
2025-08-02,Maharashtra,Mumbai,35.4,0.0,74.1,16.1,90.6,141,2025,8,31,monsoon,Mild Stress
2025-08-02,Delhi,Delhi,20.5,0.0,69.3,12.6,44.4,279,2025,8,31,monsoon,Mild Stress
2025-08-02,Karnataka,Bengaluru,23.6,0.0,40.1,3.9,64.3,338,2025,8,31,monsoon,Mild Stress
2025-08-02,Tamil Nadu,Chennai,22.5,6.3,54.7,5.8,42.8,197,2025,8,31,monsoon,Healthy
2025-08-02,West Bengal,Kolkata,33.6,0.0,90.1,2.7,45.5,156,2025,8,31,monsoon,Severe Stress
2025-08-02,Telangana,Hyderabad,37.9,0.0,41.5,14.6,76.9,185,2025,8,31,monsoon,Mild Stress
2025-08-02,Gujarat,Ahmedabad,37.2,7.2,83.8,13.2,77.7,152,2025,8,31,monsoon,Healthy
2025-08-02,Rajasthan,Jaipur,20.0,15.75,55.8,21.8,13.4,255,2025,8,31,monsoon,Mild Stress
2025-08-02,Uttar Pradesh,Lucknow,33.6,0.0,88.5,23.0,45.4,307,2025,8,31,monsoon,Severe Stress
2025-08-02,Madhya Pradesh,Bhopal,27.0,4.1,38.3,7.5,99.9,307,2025,8,31,monsoon,Healthy
2025-08-03,Maharashtra,Mumbai,30.5,15.75,94.4,21.4,94.0,153,2025,8,31,monsoon,Mild Stress
2025-08-03,Delhi,Delhi,27.2,0.0,50.8,11.5,5.3,333,2025,8,31,monsoon,Mild Stress
2025-08-03,Karnataka,Bengaluru,33.3,0.0,57.4,20.5,30.8,224,2025,8,31,monsoon,Severe Stress
2025-08-03,Tamil Nadu,Chennai,30.5,15.75,68.7,14.6,58.2,233,2025,8,31,monsoon,Healthy
2025-08-03,West Bengal,Kolkata,25.6,9.0,70.4,12.4,35.0,57,2025,8,31,monsoon,Healthy
2025-08-03,Telangana,Hyderabad,28.5,15.75,90.2,12.8,61.6,112,2025,8,31,monsoon,Healthy
2025-08-03,Gujarat,Ahmedabad,23.2,7.3,53.2,3.3,58.9,312,2025,8,31,monsoon,Healthy
2025-08-03,Rajasthan,Jaipur,35.4,0.0,67.3,13.4,89.3,297,2025,8,31,monsoon,Severe Stress
2025-08-03,Uttar Pradesh,Lucknow,19.1,0.0,44.9,20.5,88.0,298,2025,8,31,monsoon,Mild Stress
2025-08-03,Madhya Pradesh,Bhopal,29.4,4.6,92.7,10.9,8.8,165,2025,8,31,monsoon,Mild Stress
2025-08-04,Maharashtra,Mumbai,34.6,0.0,46.9,9.7,63.1,213,2025,8,32,monsoon,Mild Stress
2025-08-04,Delhi,Delhi,30.0,0.0,70.3,7.7,50.5,73,2025,8,32,monsoon,Healthy
2025-08-04,Karnataka,Bengaluru,22.3,0.0,61.7,3.7,87.0,244,2025,8,32,monsoon,Mild Stress
2025-08-04,Tamil Nadu,Chennai,37.2,0.0,50.9,14.7,50.1,295,2025,8,32,monsoon,Severe Stress
2025-08-04,West Bengal,Kolkata,31.7,0.0,56.9,24.2,9.1,236,2025,8,32,monsoon,Severe Stress
2025-08-04,Telangana,Hyderabad,22.5,1.8,33.1,9.9,68.2,178,2025,8,32,monsoon,Healthy
2025-08-04,Gujarat,Ahmedabad,20.2,0.0,54.4,19.1,54.5,44,2025,8,32,monsoon,Healthy
2025-08-04,Rajasthan,Jaipur,33.2,0.0,71.0,16.9,63.6,81,2025,8,32,monsoon,Mild Stress
2025-08-04,Uttar Pradesh,Lucknow,39.3,15.75,38.2,5.3,44.7,288,2025,8,32,monsoon,Mild Stress
2025-08-04,Madhya Pradesh,Bhopal,35.0,0.0,34.4,16.9,58.7,339,2025,8,32,monsoon,Mild Stress
2025-08-05,Maharashtra,Mumbai,37.1,0.6,69.0,18.4,31.9,319,2025,8,32,monsoon,Mild Stress
2025-08-05,Delhi,Delhi,35.3,0.0,54.7,14.7,91.9,308,2025,8,32,monsoon,Severe Stress
2025-08-05,Karnataka,Bengaluru,31.7,0.0,65.9,17.9,21.6,77,2025,8,32,monsoon,Mild Stress
2025-08-05,Tamil Nadu,Chennai,34.7,9.0,95.0,5.7,48.6,201,2025,8,32,monsoon,Mild Stress
2025-08-05,West Bengal,Kolkata,39.9,0.0,62.1,14.3,36.4,313,2025,8,32,monsoon,Severe Stress
2025-08-05,Telangana,Hyderabad,25.9,0.0,42.1,19.6,31.5,227,2025,8,32,monsoon,Mild Stress
2025-08-05,Gujarat,Ahmedabad,29.0,5.4,89.2,20.5,62.0,201,2025,8,32,monsoon,Mild Stress
2025-08-05,Rajasthan,Jaipur,34.5,0.0,67.1,23.4,79.9,155,2025,8,32,monsoon,Mild Stress
2025-08-05,Uttar Pradesh,Lucknow,23.7,3.4,77.2,16.5,89.9,260,2025,8,32,monsoon,Healthy
2025-08-05,Madhya Pradesh,Bhopal,21.8,0.0,44.8,16.7,64.3,336,2025,8,32,monsoon,Mild Stress
2025-08-06,Maharashtra,Mumbai,37.2,0.0,33.7,16.4,22.8,236,2025,8,32,monsoon,Severe Stress
2025-08-06,Delhi,Delhi,28.9,0.0,72.6,17.2,78.6,135,2025,8,32,monsoon,Healthy
2025-08-06,Karnataka,Bengaluru,21.4,0.0,37.9,12.8,69.6,93,2025,8,32,monsoon,Healthy
2025-08-06,Tamil Nadu,Chennai,37.6,0.0,43.3,20.5,50.4,110,2025,8,32,monsoon,Severe Stress
2025-08-06,West Bengal,Kolkata,23.3,0.0,52.3,23.7,67.6,291,2025,8,32,monsoon,Mild Stress
2025-08-06,Telangana,Hyderabad,33.4,15.75,78.1,12.0,51.1,126,2025,8,32,monsoon,Healthy
2025-08-06,Gujarat,Ahmedabad,23.5,5.5,84.9,10.0,58.9,330,2025,8,32,monsoon,Healthy
2025-08-06,Rajasthan,Jaipur,35.5,0.0,79.7,15.3,79.2,155,2025,8,32,monsoon,Mild Stress
2025-08-06,Uttar Pradesh,Lucknow,20.9,0.0,75.4,17.7,19.8,312,2025,8,32,monsoon,Mild Stress
2025-08-06,Madhya Pradesh,Bhopal,35.7,8.8,73.2,5.7,57.0,219,2025,8,32,monsoon,Mild Stress
2025-08-07,Maharashtra,Mumbai,39.0,0.0,49.7,15.2,85.9,224,2025,8,32,monsoon,Severe Stress
2025-08-07,Delhi,Delhi,37.7,5.3,68.7,15.7,28.6,267,2025,8,32,monsoon,Mild Stress
2025-08-07,Karnataka,Bengaluru,41.5,0.0,71.4,5.1,20.5,259,2025,8,32,monsoon,Severe Stress
2025-08-07,Tamil Nadu,Chennai,22.2,11.9,86.4,17.5,34.1,345,2025,8,32,monsoon,Mild Stress
2025-08-07,West Bengal,Kolkata,23.3,0.0,45.7,9.1,64.4,48,2025,8,32,monsoon,Healthy
2025-08-07,Telangana,Hyderabad,29.0,0.0,31.7,15.5,15.1,129,2025,8,32,monsoon,Mild Stress
2025-08-07,Gujarat,Ahmedabad,30.4,9.5,70.6,2.0,17.6,188,2025,8,32,monsoon,Healthy
2025-08-07,Rajasthan,Jaipur,19.8,0.0,31.9,15.3,25.3,293,2025,8,32,monsoon,Mild Stress
2025-08-07,Uttar Pradesh,Lucknow,25.1,0.0,44.1,10.8,49.2,63,2025,8,32,monsoon,Healthy
2025-08-07,Madhya Pradesh,Bhopal,36.8,0.0,74.9,2.6,8.6,188,2025,8,32,monsoon,Severe Stress
2025-08-08,Maharashtra,Mumbai,31.2,2.5,47.1,18.0,79.9,169,2025,8,32,monsoon,Healthy
2025-08-08,Delhi,Delhi,32.2,7.3,45.1,3.2,47.3,267,2025,8,32,monsoon,Healthy
2025-08-08,Karnataka,Bengaluru,22.1,7.8,66.1,7.7,85.2,310,2025,8,32,monsoon,Healthy
2025-08-08,Tamil Nadu,Chennai,20.0,15.75,94.3,8.1,45.9,71,2025,8,32,monsoon,Healthy
2025-08-08,West Bengal,Kolkata,22.5,9.1,69.8,11.5,61.3,255,2025,8,32,monsoon,Healthy
2025-08-08,Telangana,Hyderabad,32.5,11.0,54.0,13.8,21.3,212,2025,8,32,monsoon,Healthy
2025-08-08,Gujarat,Ahmedabad,40.0,3.9,52.5,11.1,51.0,88,2025,8,32,monsoon,Healthy
2025-08-08,Rajasthan,Jaipur,40.3,15.75,66.6,10.4,78.1,121,2025,8,32,monsoon,Healthy
2025-08-08,Uttar Pradesh,Lucknow,31.9,15.75,68.4,7.2,88.6,212,2025,8,32,monsoon,Healthy
2025-08-08,Madhya Pradesh,Bhopal,34.5,0.0,72.1,6.6,91.2,279,2025,8,32,monsoon,Mild Stress
2025-08-09,Maharashtra,Mumbai,25.0,0.0,92.8,11.2,51.3,267,2025,8,32,monsoon,Severe Stress
2025-08-09,Delhi,Delhi,28.3,15.75,60.0,4.2,73.0,131,2025,8,32,monsoon,Healthy
2025-08-09,Karnataka,Bengaluru,35.7,0.0,81.7,9.7,64.4,280,2025,8,32,monsoon,Severe Stress
2025-08-09,Tamil Nadu,Chennai,26.5,0.5,34.2,14.3,90.2,194,2025,8,32,monsoon,Healthy
2025-08-09,West Bengal,Kolkata,29.8,0.0,64.0,21.2,46.3,196,2025,8,32,monsoon,Mild Stress
2025-08-09,Telangana,Hyderabad,26.0,0.5,88.7,2.6,19.2,310,2025,8,32,monsoon,Mild Stress
2025-08-09,Gujarat,Ahmedabad,18.4,0.0,91.2,23.9,71.0,326,2025,8,32,monsoon,Severe Stress
2025-08-09,Rajasthan,Jaipur,23.8,1.1,84.8,12.1,19.0,69,2025,8,32,monsoon,Healthy
2025-08-09,Uttar Pradesh,Lucknow,26.8,0.0,64.6,24.8,34.6,278,2025,8,32,monsoon,Mild Stress
2025-08-09,Madhya Pradesh,Bhopal,31.3,6.2,94.5,5.5,84.8,344,2025,8,32,monsoon,Mild Stress
2025-08-10,Maharashtra,Mumbai,29.5,9.4,66.9,9.1,89.0,156,2025,8,32,monsoon,Healthy
2025-08-10,Delhi,Delhi,24.9,0.0,54.5,21.0,97.0,259,2025,8,32,monsoon,Mild Stress
2025-08-10,Karnataka,Bengaluru,28.6,0.0,74.5,2.7,62.6,298,2025,8,32,monsoon,Mild Stress
2025-08-10,Tamil Nadu,Chennai,23.0,0.0,39.4,14.0,70.5,217,2025,8,32,monsoon,Mild Stress
2025-08-10,West Bengal,Kolkata,32.3,15.75,76.9,18.7,92.7,121,2025,8,32,monsoon,Healthy
2025-08-10,Telangana,Hyderabad,41.0,0.0,31.2,24.3,30.6,228,2025,8,32,monsoon,Severe Stress
2025-08-10,Gujarat,Ahmedabad,33.7,1.8,87.4,18.5,33.9,139,2025,8,32,monsoon,Mild Stress
2025-08-10,Rajasthan,Jaipur,35.8,15.75,31.0,23.7,9.4,99,2025,8,32,monsoon,Mild Stress
2025-08-10,Uttar Pradesh,Lucknow,26.4,0.0,36.2,19.6,78.7,292,2025,8,32,monsoon,Mild Stress
2025-08-10,Madhya Pradesh,Bhopal,26.8,15.75,83.0,22.4,7.0,315,2025,8,32,monsoon,Mild Stress
2025-08-11,Maharashtra,Mumbai,37.4,5.0,49.4,9.9,74.9,252,2025,8,33,monsoon,Mild Stress
2025-08-11,Delhi,Delhi,30.7,0.0,72.7,6.8,78.4,260,2025,8,33,monsoon,Mild Stress
2025-08-11,Karnataka,Bengaluru,39.9,0.0,46.9,7.8,89.8,254,2025,8,33,monsoon,Severe Stress
2025-08-11,Tamil Nadu,Chennai,28.2,0.0,85.2,21.4,47.9,237,2025,8,33,monsoon,Severe Stress
2025-08-11,West Bengal,Kolkata,36.9,6.1,64.7,22.2,84.1,42,2025,8,33,monsoon,Mild Stress
2025-08-11,Telangana,Hyderabad,26.7,0.0,74.1,24.0,18.4,41,2025,8,33,monsoon,Mild Stress
2025-08-11,Gujarat,Ahmedabad,22.5,5.3,92.1,3.3,66.0,318,2025,8,33,monsoon,Mild Stress
2025-08-11,Rajasthan,Jaipur,35.3,0.0,89.1,2.0,93.1,50,2025,8,33,monsoon,Severe Stress
2025-08-11,Uttar Pradesh,Lucknow,32.4,0.0,57.9,3.4,13.1,255,2025,8,33,monsoon,Severe Stress
2025-08-11,Madhya Pradesh,Bhopal,23.5,0.0,72.7,24.2,7.9,222,2025,8,33,monsoon,Severe Stress
2025-08-12,Maharashtra,Mumbai,26.2,0.0,60.8,13.5,69.0,55,2025,8,33,monsoon,Healthy
2025-08-12,Delhi,Delhi,30.7,0.0,93.3,20.0,38.9,156,2025,8,33,monsoon,Severe Stress
2025-08-12,Karnataka,Bengaluru,29.7,6.1,77.5,9.1,75.4,290,2025,8,33,monsoon,Healthy
2025-08-12,Tamil Nadu,Chennai,31.1,0.0,53.8,19.9,68.7,211,2025,8,33,monsoon,Mild Stress
2025-08-12,West Bengal,Kolkata,34.7,0.0,34.4,13.8,57.5,122,2025,8,33,monsoon,Mild Stress
2025-08-12,Telangana,Hyderabad,38.1,15.75,53.4,6.0,45.1,272,2025,8,33,monsoon,Mild Stress
2025-08-12,Gujarat,Ahmedabad,41.7,0.0,81.1,23.2,34.6,331,2025,8,33,monsoon,Severe Stress
2025-08-12,Rajasthan,Jaipur,23.0,10.0,72.4,23.1,32.4,71,2025,8,33,monsoon,Healthy
2025-08-12,Uttar Pradesh,Lucknow,35.2,4.3,36.2,19.9,51.3,89,2025,8,33,monsoon,Healthy
2025-08-12,Madhya Pradesh,Bhopal,34.3,0.8,77.0,18.4,24.6,128,2025,8,33,monsoon,Healthy
2025-08-13,Maharashtra,Mumbai,28.7,3.9,46.4,4.5,58.5,189,2025,8,33,monsoon,Healthy
2025-08-13,Delhi,Delhi,41.1,8.1,65.3,22.7,27.9,151,2025,8,33,monsoon,Mild Stress
2025-08-13,Karnataka,Bengaluru,30.3,0.0,45.0,23.7,39.4,277,2025,8,33,monsoon,Severe Stress
2025-08-13,Tamil Nadu,Chennai,31.0,0.0,50.9,12.8,5.2,305,2025,8,33,monsoon,Severe Stress
2025-08-13,West Bengal,Kolkata,33.9,9.4,92.9,20.8,17.2,120,2025,8,33,monsoon,Severe Stress
2025-08-13,Telangana,Hyderabad,23.3,0.0,80.7,10.2,30.9,135,2025,8,33,monsoon,Healthy
2025-08-13,Gujarat,Ahmedabad,36.3,15.75,82.0,3.8,53.6,142,2025,8,33,monsoon,Healthy
2025-08-13,Rajasthan,Jaipur,21.1,15.75,50.1,9.7,95.9,70,2025,8,33,monsoon,Healthy
2025-08-13,Uttar Pradesh,Lucknow,33.0,2.9,83.6,20.2,68.2,336,2025,8,33,monsoon,Mild Stress
2025-08-13,Madhya Pradesh,Bhopal,36.7,15.75,91.3,20.8,52.7,42,2025,8,33,monsoon,Severe Stress
2025-08-14,Maharashtra,Mumbai,19.4,0.0,66.1,4.0,14.5,232,2025,8,33,monsoon,Mild Stress
2025-08-14,Delhi,Delhi,29.5,1.5,52.8,13.0,35.7,299,2025,8,33,monsoon,Healthy
2025-08-14,Karnataka,Bengaluru,40.9,0.0,76.7,15.9,85.9,93,2025,8,33,monsoon,Mild Stress
2025-08-14,Tamil Nadu,Chennai,40.8,0.0,48.7,7.0,61.6,112,2025,8,33,monsoon,Mild Stress
2025-08-14,West Bengal,Kolkata,30.4,7.3,74.2,16.0,76.2,342,2025,8,33,monsoon,Healthy
2025-08-14,Telangana,Hyderabad,25.6,0.0,80.0,14.2,90.5,121,2025,8,33,monsoon,Healthy
2025-08-14,Gujarat,Ahmedabad,41.1,0.0,46.5,10.1,96.0,338,2025,8,33,monsoon,Severe Stress
2025-08-14,Rajasthan,Jaipur,25.7,0.0,76.9,19.6,38.1,103,2025,8,33,monsoon,Healthy
2025-08-14,Uttar Pradesh,Lucknow,35.9,7.6,41.0,13.3,88.7,237,2025,8,33,monsoon,Mild Stress
2025-08-14,Madhya Pradesh,Bhopal,26.7,0.0,90.7,5.2,90.9,77,2025,8,33,monsoon,Mild Stress
2025-08-15,Maharashtra,Mumbai,19.6,0.0,62.6,8.9,20.2,262,2025,8,33,monsoon,Mild Stress
2025-08-15,Delhi,Delhi,29.3,0.0,89.9,10.2,72.6,89,2025,8,33,monsoon,Mild Stress
2025-08-15,Karnataka,Bengaluru,41.9,0.0,69.5,3.3,98.2,202,2025,8,33,monsoon,Severe Stress
2025-08-15,Tamil Nadu,Chennai,25.8,0.0,33.7,14.1,11.7,208,2025,8,33,monsoon,Mild Stress
2025-08-15,West Bengal,Kolkata,31.7,15.75,78.1,22.4,59.6,283,2025,8,33,monsoon,Mild Stress
2025-08-15,Telangana,Hyderabad,33.9,0.0,51.0,21.2,66.3,310,2025,8,33,monsoon,Severe Stress
2025-08-15,Gujarat,Ahmedabad,32.5,6.8,32.3,16.6,26.3,254,2025,8,33,monsoon,Healthy
2025-08-15,Rajasthan,Jaipur,21.6,0.0,53.0,17.7,71.7,232,2025,8,33,monsoon,Mild Stress
2025-08-15,Uttar Pradesh,Lucknow,28.4,0.0,86.0,18.5,13.0,344,2025,8,33,monsoon,Severe Stress
2025-08-15,Madhya Pradesh,Bhopal,23.4,0.0,57.3,14.0,71.2,195,2025,8,33,monsoon,Healthy
2025-08-16,Maharashtra,Mumbai,33.0,15.75,90.2,3.9,36.6,284,2025,8,33,monsoon,Mild Stress
2025-08-16,Delhi,Delhi,32.7,9.9,55.8,10.1,37.0,99,2025,8,33,monsoon,Healthy
2025-08-16,Karnataka,Bengaluru,23.3,0.0,39.5,24.0,18.1,134,2025,8,33,monsoon,Mild Stress
2025-08-16,Tamil Nadu,Chennai,36.8,0.0,54.9,3.5,24.9,183,2025,8,33,monsoon,Mild Stress
2025-08-16,West Bengal,Kolkata,37.1,0.0,54.7,22.7,64.3,315,2025,8,33,monsoon,Severe Stress
2025-08-16,Telangana,Hyderabad,27.6,0.0,68.1,3.3,55.6,283,2025,8,33,monsoon,Mild Stress
2025-08-16,Gujarat,Ahmedabad,24.3,15.75,50.1,11.5,47.9,181,2025,8,33,monsoon,Healthy
2025-08-16,Rajasthan,Jaipur,24.7,0.0,62.3,17.2,57.2,260,2025,8,33,monsoon,Mild Stress
2025-08-16,Uttar Pradesh,Lucknow,30.1,15.75,83.6,14.5,89.9,322,2025,8,33,monsoon,Healthy
2025-08-16,Madhya Pradesh,Bhopal,26.2,15.75,85.4,7.0,45.7,179,2025,8,33,monsoon,Healthy
2025-08-17,Maharashtra,Mumbai,23.3,7.5,40.9,18.1,98.0,98,2025,8,33,monsoon,Healthy
2025-08-17,Delhi,Delhi,26.0,0.0,39.1,17.3,97.5,105,2025,8,33,monsoon,Healthy
2025-08-17,Karnataka,Bengaluru,21.3,0.0,42.2,16.9,30.8,212,2025,8,33,monsoon,Mild Stress
2025-08-17,Tamil Nadu,Chennai,27.6,6.0,31.3,7.6,33.2,273,2025,8,33,monsoon,Healthy
2025-08-17,West Bengal,Kolkata,37.9,3.1,30.1,8.7,55.5,311,2025,8,33,monsoon,Mild Stress
2025-08-17,Telangana,Hyderabad,29.6,15.75,41.6,2.7,11.5,305,2025,8,33,monsoon,Healthy
2025-08-17,Gujarat,Ahmedabad,26.9,0.0,75.0,18.1,71.0,218,2025,8,33,monsoon,Mild Stress
2025-08-17,Rajasthan,Jaipur,29.5,0.0,89.9,10.2,49.9,342,2025,8,33,monsoon,Severe Stress
2025-08-17,Uttar Pradesh,Lucknow,19.9,0.0,42.7,22.0,41.7,238,2025,8,33,monsoon,Mild Stress
2025-08-17,Madhya Pradesh,Bhopal,33.2,0.0,32.7,24.7,30.6,305,2025,8,33,monsoon,Severe Stress
2025-08-18,Maharashtra,Mumbai,27.9,0.0,33.1,5.6,82.6,122,2025,8,34,monsoon,Healthy
2025-08-18,Delhi,Delhi,23.3,0.2,93.8,20.6,12.1,183,2025,8,34,monsoon,Mild Stress
2025-08-18,Karnataka,Bengaluru,21.0,15.75,35.0,18.3,32.0,45,2025,8,34,monsoon,Healthy
2025-08-18,Tamil Nadu,Chennai,25.0,0.0,79.4,21.8,56.1,335,2025,8,34,monsoon,Mild Stress
2025-08-18,West Bengal,Kolkata,37.0,0.0,43.1,20.3,77.4,48,2025,8,34,monsoon,Severe Stress
2025-08-18,Telangana,Hyderabad,26.8,0.0,61.8,5.6,10.2,145,2025,8,34,monsoon,Mild Stress
2025-08-18,Gujarat,Ahmedabad,38.0,0.0,89.2,4.6,21.7,98,2025,8,34,monsoon,Severe Stress
2025-08-18,Rajasthan,Jaipur,35.3,0.0,93.6,15.6,20.0,258,2025,8,34,monsoon,Severe Stress
2025-08-18,Uttar Pradesh,Lucknow,35.4,15.75,90.6,13.3,31.4,290,2025,8,34,monsoon,Severe Stress
2025-08-18,Madhya Pradesh,Bhopal,23.3,2.6,66.9,2.5,39.1,313,2025,8,34,monsoon,Healthy
2025-08-19,Maharashtra,Mumbai,22.8,0.0,43.0,22.4,98.4,311,2025,8,34,monsoon,Mild Stress
2025-08-19,Delhi,Delhi,37.3,0.0,63.4,10.8,40.1,163,2025,8,34,monsoon,Mild Stress
2025-08-19,Karnataka,Bengaluru,30.6,9.5,49.1,8.3,82.2,179,2025,8,34,monsoon,Healthy
2025-08-19,Tamil Nadu,Chennai,28.2,0.0,69.8,2.8,83.2,265,2025,8,34,monsoon,Mild Stress
2025-08-19,West Bengal,Kolkata,29.1,0.0,31.7,8.8,60.5,98,2025,8,34,monsoon,Healthy
2025-08-19,Telangana,Hyderabad,27.3,0.0,49.3,10.9,25.3,273,2025,8,34,monsoon,Mild Stress
2025-08-19,Gujarat,Ahmedabad,33.4,0.0,93.1,8.4,90.1,270,2025,8,34,monsoon,Severe Stress
2025-08-19,Rajasthan,Jaipur,21.5,15.75,46.5,4.5,25.8,338,2025,8,34,monsoon,Healthy
2025-08-19,Uttar Pradesh,Lucknow,33.0,0.0,62.8,19.9,29.3,236,2025,8,34,monsoon,Mild Stress
2025-08-19,Madhya Pradesh,Bhopal,24.2,0.0,42.4,19.4,43.0,62,2025,8,34,monsoon,Healthy
2025-08-20,Maharashtra,Mumbai,40.9,0.0,77.7,7.7,47.9,202,2025,8,34,monsoon,Severe Stress
